id,type,issuer,maturity_date,indexer,rate,rate_text,min_application,rating,source_sheet,imported_at
8e3a4a3106694a0bb68b0816940c81c3,CDB,Banco Luso,2028-12-14,%CDI,1.09,,1000.0,BB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c8b30e364daa4a3b8851b90dd2aaca14,CDB,Banco Luso,2029-12-10,%CDI,1.07,,1000.0,BB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
232231e9e8214a6387739837b210be35,CDB,Banco Luso,2030-12-04,%CDI,1.07,,1000.0,BB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d4a301b6040d4d87bff074a28988ac00,CDB,Mercado Crédito (Mercado Livre),2026-06-29,%CDI,0.988,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
894a4493109b40b68c20ba30ebacd7c9,CDB,Mercado Crédito (Mercado Livre),2027-12-20,%CDI,0.9949999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e860405075a946418cfdb782f4a8b279,CDB,Mercado Crédito (Mercado Livre),2026-03-30,PRE,0.1461,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4cfa6232b50947e3b6839b69bb451075,CDB,Mercado Crédito (Mercado Livre),2026-12-24,PRE,0.1362,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f329e4aa92c741419b89cbc9d22c0429,CDB,Mercado Crédito (Mercado Livre),2026-01-28,%CDI,0.9749999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4540acd4440d4aeda22c73d660ba89a9,CDB,Mercado Crédito (Mercado Livre),2026-07-27,%CDI,0.9889999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5476f72726994adb88e41fa24da11e91,CDB,Mercado Crédito (Mercado Livre),2028-06-16,%CDI,0.9869999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
af5ebbec1eac4aed9edc64b1f2f83002,CDB,Mercado Crédito (Mercado Livre),2026-04-28,PRE,0.1456,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
176a88227a31481394cd333f180a9eb3,CDB,Mercado Crédito (Mercado Livre),2026-02-27,%CDI,0.98,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8699ef42e7274b3b83b3385eb2dafa64,CDB,Mercado Crédito (Mercado Livre),2026-08-26,%CDI,0.99,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
37cb66a5a1324c3697f0274706ec70bf,CDB,Mercado Crédito (Mercado Livre),2028-12-13,%CDI,0.9869999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2137d5e13d2e4d579aa3bfccf262d26a,CDB,Mercado Crédito (Mercado Livre),2026-06-29,PRE,0.1433,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8510d7cfcd9f410ea25699cb1d702b51,CDB,Mercado Crédito (Mercado Livre),2026-03-30,%CDI,0.9849999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7c51f05a10aa467e9ed744c7cb29f089,CDB,Mercado Crédito (Mercado Livre),2026-12-24,%CDI,0.991,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d9229aa6870249259a1f9e0f8783aa12,CDB,Mercado Crédito (Mercado Livre),2026-01-28,PRE,0.1454,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
12faaf9ee6ee4b20a7570523eae2aa03,CDB,Mercado Crédito (Mercado Livre),2026-07-27,PRE,0.1422,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d1789b7e81504394aaeb4109923b9d5c,CDB,Mercado Crédito (Mercado Livre),2026-04-28,%CDI,0.9849999999999999,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0abc418dc5f744fb8a56dbe09f6573ec,CDB,Mercado Crédito (Mercado Livre),2027-06-22,%CDI,0.9940000000000001,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
89fc7279024d4c04a9755372fe9460b7,CDB,Mercado Crédito (Mercado Livre),2026-02-27,PRE,0.1458,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
02c2b94281eb43f58e332031e12be346,CDB,Mercado Crédito (Mercado Livre),2026-08-26,PRE,0.1409,,5000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
df539acd59f143df80e0fadd1756c39f,CDB,Banco Mercantil,2027-12-30,IPCA,0.0653,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8b4031fefe9348e5ac2137537a34cc52,CDB,Banco Mercantil,2028-12-29,%CDI,1.0125,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
da5b4b49c1b640679bac25f585aa0c8b,CDB,Banco Mercantil,2028-12-29,IPCA,0.0645,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9738f4341c8849c18bfbed14ee94a6a9,CDB,Banco Mercantil,2029-12-31,%CDI,1.0155,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a5be95820f204af7940042a97e9bf5b4,CDB,Banco Mercantil,2029-12-31,IPCA,0.0625,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7e175010252544c7a628c9369a9f584b,CDB,Banco Mercantil,2030-12-30,%CDI,1.0095,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f3ddd9e798694cc5824cfc1f6fadc9dd,CDB,Banco Mercantil,2026-12-30,PRE,0.12140000000000001,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
aa973d44f2f3453d979a3557423b2153,CDB,Banco Mercantil,2027-12-30,PRE,0.11560000000000001,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
dc73f4ec3a4d4693a886a8efcd375cbc,CDB,Banco Mercantil,2028-12-29,PRE,0.1161,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2f9d244164874eed8cd62aab72395db1,CDB,Banco Mercantil,2029-12-31,PRE,0.1176,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9c38e87d17234348a968726faad841df,CDB,Banco Mercantil,2030-12-30,IPCA,0.06210000000000001,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
132ededda6864d99b6b6a2819df06f46,CDB,Banco Mercantil,2030-12-30,PRE,0.11869999999999999,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cbab83b39a4d459580f543704364c35e,CDB,Banco Mercantil,2026-12-30,%CDI,0.988,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b1c8a214cd41462ca35501ac322382c9,CDB,Banco Mercantil,2026-12-30,IPCA,0.0767,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e9f24808086a45b6b0d772b06e2be271,CDB,Banco Mercantil,2027-12-30,%CDI,1.0115,,5000.0,A+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d05f7fc6ec774eecb049e6d0f0f75481,CDB,Midway Riachuelo,2028-12-29,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5a935cb4aae2415d8829f56845542ba7,CDB,Midway Riachuelo,2029-12-28,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0a959342ebed48708984c342fe9d7e32,CDB,Midway Riachuelo,2030-12-30,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f3e5a95beec6414d98c0d6bef52cffe6,CDB,Neon Financeira,2026-06-29,%CDI,0.9949999999999999,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2cc4dd5dbe43436991eb61f702e80726,CDB,Neon Financeira,2026-12-30,%CDI,0.9975,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7d1cd7268baf491690a73f53f8ee1d09,CDB,Neon Financeira,2027-06-23,%CDI,1.005,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7a52b766b0de44b8b830a789db9e508e,CDB,Neon Financeira,2027-12-30,%CDI,1.01,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9ece32e294b741268edc2a22d959b5d9,CDB,Neon Financeira,2028-06-19,%CDI,1.015,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b3b6a3f05d5b45239cbcd87ed53d76a1,CDB,Neon Financeira,2028-12-29,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cdb0fc863fee4e9cb2dce23b856633e7,CDB,Omni CFI,2028-12-29,%CDI,1.03,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8478457ed0f1406daed2246e2f7270de,CDB,Omni CFI,2026-12-29,PRE,0.1368,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e38aeb6117b6433b921387d814a6d594,CDB,Omni CFI,2027-12-29,PRE,0.1315,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2c1a19928700442aa920a11ec7be22be,CDB,Omni CFI,2028-12-29,PRE,0.132,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
da484089e87343b9a952414762d807a4,CDB,Omni CFI,2026-12-29,%CDI,1.01,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
99200b398f7148d3b511ebc1d420cdfb,CDB,Omni CFI,2027-12-29,%CDI,1.02,,1000.0,BBB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d0ffb91181e546f8aa6f02a294caadda,LCI,OXY COMPANHIA HIPOTECÁRIA,2027-12-30,IPCA,0.063,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d135779284b34a2194c85d40e741c132,LCI,OXY COMPANHIA HIPOTECÁRIA,2029-01-02,IPCA,0.067,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
95f92c50dbdf4f73913e431ff2802b0a,LCI,OXY COMPANHIA HIPOTECÁRIA,2030-01-02,IPCA,0.0705,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
158772a9a00f466e9aab4cf36d419fb2,LCI,OXY COMPANHIA HIPOTECÁRIA,2030-12-30,IPCA,0.071,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
79755686c6d84ed6be42824dbd08d6c4,LCI,OXY COMPANHIA HIPOTECÁRIA,2026-12-30,%CDI,0.84,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d7f0f1f7bd2a463c983621537bb3cf99,LCI,OXY COMPANHIA HIPOTECÁRIA,2027-12-30,%CDI,0.84,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7f00f0e3936448d58d7d0ba4c1534433,LCI,OXY COMPANHIA HIPOTECÁRIA,2026-12-30,IPCA,0.06200000000000001,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b69cf83f72004de3bb16ff6ddfe1c41e,CDB,Ouribank,2026-03-30,%CDI,0.98,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
581f9b60094f4cf58f827850dd619caf,CDB,Ouribank,2026-04-29,%CDI,0.98,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5b93575f23ac406b921dcc07df1e1ea9,CDB,Ouribank,2026-05-29,%CDI,0.98,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4fe14f0141e641fba2517a225e449348,CDB,Ouribank,2026-06-29,%CDI,0.98,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
582a96ffbefb4ad0995176a6736cb451,CDB,Ouribank,2026-12-31,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
47b7ace6b62f4d4a9d92d5e9d04eefd8,CDB,Ouribank,2027-12-31,%CDI,1.04,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
580e3c53cab847ffb41f63bff7842787,CDB,Ouribank,2029-12-31,%CDI,1.04,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
83fdfac713fd445e8280fff05f18b789,CDB,Ouribank,2030-12-30,%CDI,1.04,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d5f03c45ecfe492e9eb528295e7d8742,CDB,Ouribank,2031-12-29,%CDI,1.04,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f5aaaa4222bc4b7cb83d2b687961dc65,CDB,Ouribank,2032-12-28,%CDI,1.04,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
582595e7b2c84a26ba7e4157fb2cb3ac,CDB,Ouribank,2033-12-28,%CDI,1.035,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9fcfe8eb4a994952b74b9c11febb9d78,CDB,Ouribank,2034-12-28,%CDI,1.035,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2af54131d13f4b0e8102facafe5d7275,CDB,Ouribank,2035-12-28,%CDI,1.035,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
03abdcb978a34af3ba406ae25a7fc473,CDB,Ouribank,2026-04-29,PRE,0.138,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9e58821879c44f6aad9042012017bdf3,CDB,Ouribank,2026-05-29,PRE,0.13699999999999998,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3092c9b292194ff7b7863caaaac4bd45,CDB,Ouribank,2026-06-29,PRE,0.1355,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
34ad0ca959ec466fb232f103525438be,CDB,Ouribank,2026-12-31,PRE,0.1275,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e2301e6efc5b4fbbb74bb197cf425fc5,CDB,Ouribank,2029-01-02,PRE,0.121,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
dab505c2ef45481db6357a91eca49162,CDB,Ouribank,2029-12-31,PRE,0.12300000000000001,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cb9cc61d9e2b45ed83ed0688b6421b5d,CDB,Ouribank,2030-12-30,PRE,0.124,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a03b39e6861242d3b08bf12df223410b,CDB,Ouribank,2031-12-29,PRE,0.125,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0631bff6b7574c69b778a193bb563758,CDB,Ouribank,2026-12-30,IPCA,0.0885,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d928d11f036d4faab1187ca35a4ef511,CDB,Ouribank,2027-12-30,IPCA,0.078,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
53f7212250ad4aa9bed0fb1c0e758564,CDB,Ouribank,2030-12-30,IPCA,0.0725,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d58a87a52bd940f7a9faa4a9736ee0a7,CDB,Ouribank,2031-12-30,IPCA,0.07149999999999998,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e4d77e24d79e45b286690435a4f30bcc,CDB,Banco Pan,2026-01-30,%CDI,1.0075,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a67ff785e9c944acb9d5086161dd7e68,CDB,Banco Pan,2029-01-02,CDI+,0.0031,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5af2726cb1ca4008bc9eca9066564551,CDB,Banco Pan,2030-12-30,IPCA,0.07369999999999999,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
79e4715d5e5343a7b8b2d83884fc2e21,CDB,Banco Pan,2029-01-02,%CDI,1.025,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7a2fb1f0499e43509c33f2250d24a821,CDB,Banco Pan,2029-01-02,PRE,0.1281,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
23352e70e5f74354844710f8dc9f07af,CDB,Banco Pan,2027-06-30,CDI+,0.0025,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ab5c27945e524da1aa1a2f68537bf07f,CDB,Banco Pan,2027-12-30,PRE,0.1311,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
beeb9a584255433a982c07b67afdb21a,CDB,Banco Pan,2029-12-31,%CDI,1.03,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2181be034b7444218230a1f8722018ab,CDB,Banco Pan,2028-06-30,PRE,0.1313,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f7d0d4bacfc74ffebb2e5970e2e405f3,CDB,Banco Pan,2029-12-31,CDI+,0.0038,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c32a28e1482540ee9eb087763f2df1ed,CDB,Banco Pan,2026-12-30,%CDI,1.02,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f2c6d536cc82491aba77865123db9683,CDB,Banco Pan,2030-12-30,PRE,0.1321,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3f1e2297fbc4424d883d9c19428ff594,CDB,Banco Pan,2026-12-30,IPCA,0.0958,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a24c0d58d9bd4af2a3ea0e02df3c9ca0,CDB,Banco Pan,2026-01-30,CDI+,0.001,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b83be344afbb40479683beb7eefd0d3b,CDB,Banco Pan,2026-12-30,PRE,0.1377,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
952dad4adb7c4beaacc2792908c4ee82,CDB,Banco Pan,2028-06-30,CDI+,0.0028000000000000004,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8911e1ce69314d21ac2e17b09ea0a327,CDB,Banco Pan,2026-03-30,PRE,0.1475,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
084f34386b604bdd8ff5dcb6ca2f2076,CDB,Banco Pan,2028-06-30,%CDI,1.0225,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9296bf83613a4cff9f31b317af6e8cbe,CDB,Banco Pan,2030-12-30,%CDI,1.0325,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5919f02da92a45b7ba64024b2f51cf91,CDB,Banco Pan,2026-04-30,CDI+,0.0025,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
04bd311faf144c9c8b6ed5df4258bc05,LF,Banco Pan,2027-12-30,PRE,0.1332,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
1fa0d7a73e514e7c9b224874da07479d,LF,Banco Pan,2028-06-30,PRE,0.1336,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
bf9c3dbb8dc3417f9199382d1f840127,LF,Banco Pan,2029-01-02,PRE,0.13470000000000001,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4b211b44c96d4bfc8a975f4f4cfbe087,LF,Banco Pan,2029-12-31,PRE,0.1374,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2251d68d222e4a589528976eb93eb351,LF,Banco Pan,2030-12-30,PRE,0.1392,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
69d2fe46d4c244cabb647767a4dbaf80,LF,Banco Pan,2027-12-30,IPCA,0.0852,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
46a62e5da6884f228b839c460b04b614,LF,Banco Pan,2029-01-02,IPCA,0.083,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
eaa1e423eb9143fd9ee29ade409f763b,LF,Banco Pan,2029-12-31,IPCA,0.0824,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ae6701b3b9f84c4992b7cfea3a008fce,LF,Banco Pan,2030-12-30,IPCA,0.0817,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b8845c40e78c40a098c3bedc129c0c28,LF,Banco Pan,2027-12-30,%CDI,1.0273999999999999,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7e291f8034c84cbbba2ba4c03bb45bd1,LF,Banco Pan,2028-06-30,%CDI,1.0307,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ad2efaa6e48d4be5a9419eb2cc5a8716,LF,Banco Pan,2029-01-02,%CDI,1.0346,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
fb443e0a99c3492d8332ab25763c456b,LF,Banco Pan,2029-12-31,%CDI,1.0421,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b8f763895a5643638bd2628e1b3d194b,LF,Banco Pan,2030-12-30,%CDI,1.0456999999999999,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2bbe1c23f47548dcb99284d124818cd4,LF,Banco Pan,2027-12-30,CDI+,0.0034999999999999996,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a80a6c689166494c8297804963875328,LF,Banco Pan,2028-06-30,CDI+,0.004,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b8c816711b994d9ab0171c783248c5b9,LF,Banco Pan,2029-01-02,CDI+,0.0045000000000000005,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
620820fcf9a34e9ab5ac8382d1b68a4d,LF,Banco Pan,2029-12-31,CDI+,0.0055,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
53f647da2db54d75a0451822eb62b516,LF,Banco Pan,2030-12-30,CDI+,0.006,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
be109735530e4cd1bcb95084524b72f7,CDB,Banco Pan,2026-04-30,PRE,0.1467,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
733f1027b51040b68ef73fd27593741c,CDB,Banco Pan,2026-06-30,CDI+,0.0026,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
06cb3173afb8459984dfb7a8f6012c97,CDB,Banco Pan,2027-12-30,CDI+,0.0025,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
dc6a2ca8e54d4eaa889261113d231188,CDB,Banco Pan,2026-03-02,CDI+,0.0017000000000000001,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
bae102f11e2d498ca0de766894786f07,CDB,Banco Pan,2027-12-30,IPCA,0.08199999999999999,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5ae3b8ac0a0e447ab18cdcf5c5d3606e,CDB,Banco Pan,2027-06-30,%CDI,1.02,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3bba5a9e9ed74ca5ad0bb59b8733b65f,CDB,Banco Pan,2029-12-31,PRE,0.1305,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8a0fc43063ba449c9da2dd3d2450789d,CDB,Banco Pan,2026-03-30,%CDI,1.0175,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b53ce6a4451b46d79fff93516703e003,CDB,Banco Pan,2027-06-30,PRE,0.1331,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
48c4fa4ee1f241c4ab0ceab17210df8c,CDB,Banco Pan,2026-06-30,PRE,0.1449,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6dcb7a78513d47fd8fb3675bff6185fb,CDB,Banco Pan,2026-12-30,CDI+,0.0026,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
83c276ad069d4bdcb2b08c867afb45f2,CDB,Banco Pan,2026-03-02,%CDI,1.0125,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
1f3990bbbd52476a83e4014781eae958,CDB,Banco Pan,2026-03-30,CDI+,0.0024,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2cb5923b22d34d84aa2eeab0a80bd0f0,CDB,Banco Pan,2029-01-02,IPCA,0.0755,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ad01abfd139649ca88a0f4384c0984ae,CDB,Banco Pan,2029-12-31,IPCA,0.0745,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a8c0df3e1ebf49079492bf19b0a07101,CDB,Banco Pan,2027-12-30,%CDI,1.02,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2f81d5bb17f649af958438d26c8d16e2,CDB,Banco Pan,2026-04-30,%CDI,1.018,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6465ad900c134d25913445a75a7b0b08,CDB,Banco Pan,2030-12-30,CDI+,0.004100000000000001,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
80e3b2f0b6404cbb8383299c8459b9aa,CDB,Banco Pan,2026-06-30,%CDI,1.0190000000000001,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
1445b9301dbe4101ac3d3d9c16c75c6a,CDB,Picpay,2026-12-30,PRE,0.1426,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
1176b9c38cb54bc3a3e519c729dadf85,CDB,Picpay,2027-06-30,PRE,0.1389,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
50c49c15cf1744b5a274d679109a6025,CDB,Picpay,2027-12-30,PRE,0.1389,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
19d0309ddee44a47b81a4af0299f2fe5,CDB,Picpay,2029-01-02,PRE,0.1398,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e894d0c515bf487f99ed7c4e2562d352,CDB,Picpay,2029-12-31,PRE,0.1419,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5aa38a32acf84892bf3cf7350e9eab40,CDB,Picpay,2030-12-30,PRE,0.1438,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
930f3ebdb6af437d9363a37a8cf1a999,CDB,Picpay,2026-12-30,%CDI,1.0275,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f53637588cf745a9b1bcb3e3c444bc22,CDB,Picpay,2027-12-30,%CDI,1.0525,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
669d9706939948c0916e40f547713666,CDB,Picpay,2029-01-02,%CDI,1.0575,,1000.0,A,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5340b652fb7f45ae898eeec9f3b223be,CDB,Pagbank (Banco Seguro),2026-01-29,%CDI,0.9775,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
482446cbfcfd416fb7eb0bcfb654d402,CDB,Pagbank (Banco Seguro),2026-03-02,%CDI,0.9825,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3e408db87d7f4e6e9ea0860d2af263e9,CDB,Pagbank (Banco Seguro),2026-03-30,%CDI,0.9875,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7e1dd68c229b42c686427c66f28f9afa,CDB,Pagbank (Banco Seguro),2026-04-29,%CDI,0.9925,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
